transaction_id,region,state,city
1943,Midwest,Ohio,Columbus
1944,Midwest,Ohio,Columbus
1945,Midwest,Ohio,Columbus
1946,Midwest,Ohio,Columbus
1947,Midwest,Ohio,Columbus
1948,Midwest,Ohio,Columbus
1949,Midwest,Ohio,Columbus
1950,Midwest,Ohio,Columbus
1951,Midwest,Ohio,Columbus
1952,Midwest,Ohio,Columbus
1953,Midwest,Ohio,Columbus
1954,Midwest,Ohio,Columbus
1955,Midwest,Ohio,Columbus
1956,Midwest,Ohio,Columbus
1957,Midwest,Ohio,Columbus
1958,Midwest,Ohio,Columbus
1959,Midwest,Ohio,Columbus
1960,Midwest,Ohio,Columbus
1961,Midwest,Ohio,Columbus
1962,Midwest,Ohio,Columbus
1963,Midwest,Ohio,Columbus
1964,Midwest,Ohio,Columbus
1965,Midwest,Ohio,Columbus
1966,Midwest,Ohio,Columbus
1967,Midwest,Ohio,Columbus
1968,Midwest,Ohio,Columbus
1969,Midwest,Ohio,Columbus
1970,Midwest,Ohio,Columbus
1971,Midwest,Ohio,Columbus
1972,Midwest,Ohio,Columbus
1973,Midwest,Ohio,Columbus
1974,Midwest,Ohio,Columbus
1975,Midwest,Ohio,Columbus
1976,Midwest,Ohio,Columbus
1977,Midwest,Ohio,Columbus
1978,Midwest,Ohio,Columbus
1979,Midwest,Ohio,Columbus
1980,Midwest,Ohio,Columbus
1981,Midwest,Ohio,Columbus
1982,Midwest,Ohio,Columbus
1983,Midwest,Ohio,Columbus
1984,Midwest,Ohio,Columbus
1985,Midwest,Ohio,Columbus
1986,Midwest,Ohio,Columbus
1987,Midwest,Ohio,Columbus
1988,Midwest,Ohio,Columbus
1989,Midwest,Ohio,Columbus
1990,Midwest,Ohio,Columbus
1991,Southeast,Kentucky,Louisville
1992,Southeast,Kentucky,Louisville
1993,Southeast,Kentucky,Louisville
1994,Southeast,Kentucky,Louisville
1995,Southeast,Kentucky,Louisville
1996,Southeast,Kentucky,Louisville
1997,Southeast,Kentucky,Louisville
1998,Southeast,Kentucky,Louisville
1999,Southeast,Kentucky,Louisville
2000,Southeast,Kentucky,Louisville
2001,Southeast,Kentucky,Louisville
2002,Southeast,Kentucky,Louisville
2003,Southeast,Kentucky,Louisville
2004,Southeast,Kentucky,Louisville
2005,Southeast,Kentucky,Louisville
2006,Southeast,Kentucky,Louisville
2007,Southeast,Kentucky,Louisville
2008,Southeast,Kentucky,Louisville
2009,Southeast,Kentucky,Louisville
2010,Southeast,Kentucky,Louisville
2011,Southeast,Kentucky,Louisville
2012,Southeast,Kentucky,Louisville
2013,Southeast,Kentucky,Louisville
2014,Southeast,Kentucky,Louisville
2015,Southeast,Kentucky,Louisville
2016,Southeast,Kentucky,Louisville
2017,Southeast,Kentucky,Louisville
2018,Southeast,Kentucky,Louisville
2019,Southeast,Kentucky,Louisville
2020,Southeast,Kentucky,Louisville
2021,Southeast,Kentucky,Louisville
2022,Southeast,Kentucky,Louisville
2023,Southeast,Kentucky,Louisville
2024,Southeast,Kentucky,Louisville
2025,Southeast,Kentucky,Louisville
2026,Southeast,Kentucky,Louisville
2027,Southeast,Kentucky,Louisville
2028,Southeast,Kentucky,Louisville
2029,Southeast,Kentucky,Louisville
2030,Southeast,Kentucky,Louisville
2031,Southeast,Kentucky,Louisville
2032,Southeast,Kentucky,Louisville
2033,Southeast,Kentucky,Louisville
2034,Southeast,Kentucky,Louisville
2035,Southeast,Kentucky,Louisville
2036,Southeast,Kentucky,Louisville
2037,Southeast,Kentucky,Louisville
2038,Southeast,Kentucky,Louisville
2039,Southeast,Kentucky,Louisville
2040,Southeast,Kentucky,Louisville
2041,Southeast,Kentucky,Louisville
2042,Southeast,Kentucky,Louisville
2043,Southeast,Kentucky,Louisville
2044,Southeast,Kentucky,Louisville
2045,Southeast,Kentucky,Louisville
2046,Southeast,Kentucky,Louisville
2047,Southeast,Kentucky,Louisville
2048,Southeast,Kentucky,Louisville
2049,Southeast,Kentucky,Louisville
2050,Southeast,Kentucky,Louisville
2051,Southeast,Kentucky,Louisville
2052,Southeast,Kentucky,Louisville
2053,Southeast,Kentucky,Louisville
2054,Southeast,Kentucky,Louisville
2055,Southeast,Kentucky,Louisville
2056,Southeast,Kentucky,Louisville
2057,Southeast,Kentucky,Louisville
2058,Southeast,Kentucky,Louisville
2059,Southeast,Kentucky,Louisville
2060,Southeast,Kentucky,Louisville
2061,Southeast,Kentucky,Louisville
2062,Southeast,Kentucky,Louisville
2063,South,Mississippi,Jackson
2064,South,Mississippi,Jackson
2065,South,Mississippi,Jackson
2066,South,Mississippi,Jackson
2067,South,Mississippi,Jackson
2068,South,Mississippi,Jackson
2069,South,Mississippi,Jackson
2070,South,Mississippi,Jackson
2071,South,Mississippi,Jackson
2072,South,Mississippi,Jackson
2073,South,Mississippi,Jackson
2074,South,Mississippi,Jackson
2075,South,Mississippi,Jackson
2076,South,Mississippi,Jackson
2077,South,Mississippi,Jackson
2078,South,Mississippi,Jackson
2079,South,Mississippi,Jackson
2080,South,Mississippi,Jackson
2081,South,Mississippi,Jackson
2082,South,Mississippi,Jackson
2083,South,Mississippi,Jackson
2084,South,Mississippi,Jackson
2085,South,Mississippi,Jackson
2086,South,Mississippi,Jackson
2087,South,Mississippi,Jackson
2088,South,Mississippi,Jackson
2089,South,Mississippi,Jackson
2090,South,Mississippi,Jackson
2091,South,Mississippi,Jackson
2092,South,Mississippi,Jackson
2093,South,Mississippi,Jackson
2094,South,Mississippi,Jackson
2095,South,Mississippi,Jackson
2096,South,Mississippi,Jackson
2097,South,Mississippi,Jackson
2098,South,Mississippi,Jackson
2099,South,Mississippi,Jackson
2100,South,Mississippi,Jackson
2101,South,Mississippi,Jackson
2102,South,Mississippi,Jackson
2103,South,Mississippi,Jackson
2104,South,Mississippi,Jackson
2105,South,Mississippi,Jackson
2106,South,Mississippi,Jackson
2107,South,Mississippi,Jackson
2108,South,Mississippi,Jackson
2109,South,Mississippi,Jackson
2110,South,Mississippi,Jackson
2111,South,Mississippi,Jackson
2112,South,Mississippi,Jackson
2113,South,Mississippi,Jackson
2114,South,Mississippi,Jackson
2115,South,Mississippi,Jackson
2116,South,Mississippi,Jackson
2117,South,Mississippi,Jackson
2118,South,Mississippi,Jackson
2119,South,Mississippi,Jackson
2120,South,Mississippi,Jackson
2121,South,Mississippi,Jackson
2122,South,Mississippi,Jackson
2123,South,Mississippi,Jackson
2124,South,Mississippi,Jackson
2125,South,Mississippi,Jackson
2126,South,Mississippi,Jackson
2127,South,Mississippi,Jackson
2128,South,Mississippi,Jackson
2129,South,Mississippi,Jackson
2130,South,Mississippi,Jackson
2131,South,Mississippi,Jackson
2132,South,Mississippi,Jackson
2133,South,Mississippi,Jackson
2134,South,Mississippi,Jackson
2135,South,Arkansas,Little Rock
2136,South,Arkansas,Little Rock
2137,South,Arkansas,Little Rock
2138,South,Arkansas,Little Rock
2139,South,Arkansas,Little Rock
2140,South,Arkansas,Little Rock
2141,South,Arkansas,Little Rock
2142,South,Arkansas,Little Rock
2143,South,Arkansas,Little Rock
2144,South,Arkansas,Little Rock
2145,South,Arkansas,Little Rock
2146,South,Arkansas,Little Rock
2147,South,Arkansas,Little Rock
2148,South,Arkansas,Little Rock
2149,South,Arkansas,Little Rock
2150,South,Arkansas,Little Rock
2151,South,Arkansas,Little Rock
2152,South,Arkansas,Little Rock
2153,South,Arkansas,Little Rock
2154,South,Arkansas,Little Rock
2155,South,Arkansas,Little Rock
2156,South,Arkansas,Little Rock
2157,South,Arkansas,Little Rock
2158,South,Arkansas,Little Rock
2159,South,Arkansas,Little Rock
2160,South,Arkansas,Little Rock
2161,South,Arkansas,Little Rock
2162,South,Arkansas,Little Rock
2163,South,Arkansas,Little Rock
2164,South,Arkansas,Little Rock
2165,South,Arkansas,Little Rock
2166,South,Arkansas,Little Rock
2167,South,Arkansas,Little Rock
2168,South,Arkansas,Little Rock
2169,South,Arkansas,Little Rock
2170,South,Arkansas,Little Rock
2171,South,Arkansas,Little Rock
2172,South,Arkansas,Little Rock
2173,South,Arkansas,Little Rock
2174,South,Arkansas,Little Rock
2175,South,Arkansas,Little Rock
2176,South,Arkansas,Little Rock
2177,South,Arkansas,Little Rock
2178,South,Arkansas,Little Rock
2179,South,Arkansas,Little Rock
2180,South,Arkansas,Little Rock
2181,South,Arkansas,Little Rock
2182,South,Arkansas,Little Rock
2183,South,Arkansas,Little Rock
2184,South,Arkansas,Little Rock
2185,South,Arkansas,Little Rock
2186,South,Arkansas,Little Rock
2187,South,Arkansas,Little Rock
2188,South,Arkansas,Little Rock
2189,South,Arkansas,Little Rock
2190,South,Arkansas,Little Rock
2191,South,Arkansas,Little Rock
2192,South,Arkansas,Little Rock
2193,South,Arkansas,Little Rock
2194,South,Arkansas,Little Rock
2195,South,Arkansas,Little Rock
2196,South,Arkansas,Little Rock
2197,South,Arkansas,Little Rock
2198,South,Arkansas,Little Rock
2199,South,Arkansas,Little Rock
2200,South,Arkansas,Little Rock
2201,South,Arkansas,Little Rock
2202,South,Arkansas,Little Rock
2203,South,Arkansas,Little Rock
2204,South,Arkansas,Little Rock
2205,South,Arkansas,Little Rock
2206,South,Arkansas,Little Rock
2207,South,Oklahoma,Oklahoma City
2208,South,Oklahoma,Oklahoma City
2209,South,Oklahoma,Oklahoma City
2210,South,Oklahoma,Oklahoma City
2211,South,Oklahoma,Oklahoma City
2212,South,Oklahoma,Oklahoma City
2213,South,Oklahoma,Oklahoma City
2214,South,Oklahoma,Oklahoma City
2215,South,Oklahoma,Oklahoma City
2216,South,Oklahoma,Oklahoma City
2217,South,Oklahoma,Oklahoma City
2218,South,Oklahoma,Oklahoma City
2219,South,Oklahoma,Oklahoma City
2220,South,Oklahoma,Oklahoma City
2221,South,Oklahoma,Oklahoma City
2222,South,Oklahoma,Oklahoma City
2223,South,Oklahoma,Oklahoma City
2224,South,Oklahoma,Oklahoma City
2225,South,Oklahoma,Oklahoma City
2226,South,Oklahoma,Oklahoma City
2227,South,Oklahoma,Oklahoma City
2228,South,Oklahoma,Oklahoma City
2229,South,Oklahoma,Oklahoma City
2230,South,Oklahoma,Oklahoma City
2231,South,Oklahoma,Oklahoma City
2232,South,Oklahoma,Oklahoma City
2233,South,Oklahoma,Oklahoma City
2234,South,Oklahoma,Oklahoma City
2235,South,Oklahoma,Oklahoma City
2236,South,Oklahoma,Oklahoma City
2237,South,Oklahoma,Oklahoma City
2238,South,Oklahoma,Oklahoma City
2239,South,Oklahoma,Oklahoma City
2240,South,Oklahoma,Oklahoma City
2241,South,Oklahoma,Oklahoma City
2242,South,Oklahoma,Oklahoma City
2243,South,Oklahoma,Oklahoma City
2244,South,Oklahoma,Oklahoma City
2245,South,Oklahoma,Oklahoma City
2246,South,Oklahoma,Oklahoma City
2247,South,Oklahoma,Oklahoma City
2248,South,Oklahoma,Oklahoma City
2249,South,Oklahoma,Oklahoma City
2250,South,Oklahoma,Oklahoma City
2251,South,Oklahoma,Oklahoma City
2252,South,Oklahoma,Oklahoma City
2253,South,Oklahoma,Oklahoma City
2254,South,Oklahoma,Oklahoma City
2255,South,Oklahoma,Oklahoma City
2256,South,Oklahoma,Oklahoma City
2257,South,Oklahoma,Oklahoma City
2258,South,Oklahoma,Oklahoma City
2259,South,Oklahoma,Oklahoma City
2260,South,Oklahoma,Oklahoma City
2261,South,Oklahoma,Oklahoma City
2262,South,Oklahoma,Oklahoma City
2263,South,Oklahoma,Oklahoma City
2264,South,Oklahoma,Oklahoma City
2265,South,Oklahoma,Oklahoma City
2266,South,Oklahoma,Oklahoma City
2267,South,Oklahoma,Oklahoma City
2268,South,Oklahoma,Oklahoma City
2269,South,Oklahoma,Oklahoma City
2270,South,Oklahoma,Oklahoma City
2271,South,Oklahoma,Oklahoma City
2272,South,Oklahoma,Oklahoma City
2273,South,Oklahoma,Oklahoma City
2274,South,Oklahoma,Oklahoma City
2275,South,Oklahoma,Oklahoma City
2276,South,Oklahoma,Oklahoma City
2277,South,Oklahoma,Oklahoma City
2278,South,Oklahoma,Oklahoma City
2279,Midwest,Kansas,Wichita
2280,Midwest,Kansas,Wichita
2281,Midwest,Kansas,Wichita
2282,Midwest,Kansas,Wichita
2283,Midwest,Kansas,Wichita
2284,Midwest,Kansas,Wichita
2285,Midwest,Kansas,Wichita
2286,Midwest,Kansas,Wichita
2287,Midwest,Kansas,Wichita
2288,Midwest,Kansas,Wichita
2289,Midwest,Kansas,Wichita
2290,Midwest,Kansas,Wichita
2291,Midwest,Kansas,Wichita
2292,Midwest,Kansas,Wichita
2293,Midwest,Kansas,Wichita
2294,Midwest,Kansas,Wichita
2295,Midwest,Kansas,Wichita
2296,Midwest,Kansas,Wichita
2297,Midwest,Kansas,Wichita
2298,Midwest,Kansas,Wichita
2299,Midwest,Kansas,Wichita
2300,Midwest,Kansas,Wichita
2301,Midwest,Kansas,Wichita
2302,Midwest,Kansas,Wichita
2303,Midwest,Kansas,Wichita
2304,Midwest,Kansas,Wichita
2305,Midwest,Kansas,Wichita
2306,Midwest,Kansas,Wichita
2307,Midwest,Kansas,Wichita
2308,Midwest,Kansas,Wichita
2309,Midwest,Kansas,Wichita
2310,Midwest,Kansas,Wichita
2311,Midwest,Kansas,Wichita
2312,Midwest,Kansas,Wichita
2313,Midwest,Kansas,Wichita
2314,Midwest,Kansas,Wichita
2315,Midwest,Kansas,Wichita
2316,Midwest,Kansas,Wichita
2317,Midwest,Kansas,Wichita
2318,Midwest,Kansas,Wichita
2319,Midwest,Kansas,Wichita
2320,Midwest,Kansas,Wichita
2321,Midwest,Kansas,Wichita
2322,Midwest,Kansas,Wichita
2323,Midwest,Kansas,Wichita
2324,Midwest,Kansas,Wichita
2325,Midwest,Kansas,Wichita
2326,Midwest,Kansas,Wichita
2327,Midwest,Kansas,Wichita
2328,Midwest,Kansas,Wichita
2329,Midwest,Kansas,Wichita
2330,Midwest,Kansas,Wichita
2331,Midwest,Kansas,Wichita
2332,Midwest,Kansas,Wichita
2333,Midwest,Kansas,Wichita
2334,Midwest,Kansas,Wichita
2335,Midwest,Kansas,Wichita
2336,Midwest,Kansas,Wichita
2337,Midwest,Kansas,Wichita
2338,Midwest,Kansas,Wichita
2339,Midwest,Kansas,Wichita
2340,Midwest,Kansas,Wichita
2341,Midwest,Kansas,Wichita
2342,Midwest,Kansas,Wichita
2343,Midwest,Kansas,Wichita
2344,Midwest,Kansas,Wichita
2345,Midwest,Kansas,Wichita
2346,Midwest,Kansas,Wichita
2347,Midwest,Kansas,Wichita
2348,Midwest,Kansas,Wichita
2349,Midwest,Kansas,Wichita
2350,Midwest,Kansas,Wichita
2351,Midwest,South Dakota,Sioux Falls
2352,Midwest,South Dakota,Sioux Falls
2353,Midwest,South Dakota,Sioux Falls
2354,Midwest,South Dakota,Sioux Falls
2355,Midwest,South Dakota,Sioux Falls
2356,Midwest,South Dakota,Sioux Falls
2357,Midwest,South Dakota,Sioux Falls
2358,Midwest,South Dakota,Sioux Falls
2359,Midwest,South Dakota,Sioux Falls
2360,Midwest,South Dakota,Sioux Falls
2361,Midwest,South Dakota,Sioux Falls
2362,Midwest,South Dakota,Sioux Falls
2363,Midwest,South Dakota,Sioux Falls
2364,Midwest,South Dakota,Sioux Falls
2365,Midwest,South Dakota,Sioux Falls
2366,Midwest,South Dakota,Sioux Falls
2367,Midwest,South Dakota,Sioux Falls
2368,Midwest,South Dakota,Sioux Falls
2369,Midwest,South Dakota,Sioux Falls
2370,Midwest,South Dakota,Sioux Falls
2371,Midwest,South Dakota,Sioux Falls
2372,Midwest,South Dakota,Sioux Falls
2373,Midwest,South Dakota,Sioux Falls
2374,Midwest,South Dakota,Sioux Falls
2375,Midwest,South Dakota,Sioux Falls
2376,Midwest,South Dakota,Sioux Falls
2377,Midwest,South Dakota,Sioux Falls
2378,Midwest,South Dakota,Sioux Falls
2379,Midwest,South Dakota,Sioux Falls
2380,Midwest,South Dakota,Sioux Falls
2381,Midwest,South Dakota,Sioux Falls
2382,Midwest,South Dakota,Sioux Falls
2383,Midwest,South Dakota,Sioux Falls
2384,Midwest,South Dakota,Sioux Falls
2385,Midwest,South Dakota,Sioux Falls
2386,Midwest,South Dakota,Sioux Falls
2387,Midwest,South Dakota,Sioux Falls
2388,Midwest,South Dakota,Sioux Falls
2389,Midwest,South Dakota,Sioux Falls
2390,Midwest,South Dakota,Sioux Falls
2391,Midwest,South Dakota,Sioux Falls
2392,Midwest,South Dakota,Sioux Falls
2393,Midwest,South Dakota,Sioux Falls
2394,Midwest,South Dakota,Sioux Falls
2395,Midwest,South Dakota,Sioux Falls
2396,Midwest,South Dakota,Sioux Falls
2397,Midwest,South Dakota,Sioux Falls
2398,Midwest,South Dakota,Sioux Falls
2399,Midwest,South Dakota,Sioux Falls
2400,Midwest,South Dakota,Sioux Falls
2401,Midwest,South Dakota,Sioux Falls
2402,Midwest,South Dakota,Sioux Falls
2403,Midwest,South Dakota,Sioux Falls
2404,Midwest,South Dakota,Sioux Falls
2405,Midwest,South Dakota,Sioux Falls
2406,Midwest,South Dakota,Sioux Falls
2407,Midwest,South Dakota,Sioux Falls
2408,Midwest,South Dakota,Sioux Falls
2409,Midwest,South Dakota,Sioux Falls
2410,Midwest,South Dakota,Sioux Falls
2411,Midwest,South Dakota,Sioux Falls
2412,Midwest,South Dakota,Sioux Falls
2413,Midwest,South Dakota,Sioux Falls
2414,Midwest,South Dakota,Sioux Falls
2415,Midwest,South Dakota,Sioux Falls
2416,Midwest,South Dakota,Sioux Falls
2417,Midwest,South Dakota,Sioux Falls
2418,Midwest,South Dakota,Sioux Falls
2419,Midwest,South Dakota,Sioux Falls
2420,Midwest,South Dakota,Sioux Falls
2421,Midwest,South Dakota,Sioux Falls
2422,Midwest,South Dakota,Sioux Falls
2423,Midwest,North Dakota,Fargo
2424,Midwest,North Dakota,Fargo
2425,Midwest,North Dakota,Fargo
2426,Midwest,North Dakota,Fargo
2427,Midwest,North Dakota,Fargo
2428,Midwest,North Dakota,Fargo
2429,Midwest,North Dakota,Fargo
2430,Midwest,North Dakota,Fargo
2431,Midwest,North Dakota,Fargo
2432,Midwest,North Dakota,Fargo
2433,Midwest,North Dakota,Fargo
2434,Midwest,North Dakota,Fargo
2435,Midwest,North Dakota,Fargo
2436,Midwest,North Dakota,Fargo
2437,Midwest,North Dakota,Fargo
2438,Midwest,North Dakota,Fargo
2439,Midwest,North Dakota,Fargo
2440,Midwest,North Dakota,Fargo
2441,Midwest,North Dakota,Fargo
2442,Midwest,North Dakota,Fargo
2443,Midwest,North Dakota,Fargo
2444,Midwest,North Dakota,Fargo
2445,Midwest,North Dakota,Fargo
2446,Midwest,North Dakota,Fargo
2447,Midwest,North Dakota,Fargo
2448,Midwest,North Dakota,Fargo
2449,Midwest,North Dakota,Fargo
2450,Midwest,North Dakota,Fargo
2451,Midwest,North Dakota,Fargo
2452,Midwest,North Dakota,Fargo
2453,Midwest,North Dakota,Fargo
2454,Midwest,North Dakota,Fargo
2455,Midwest,North Dakota,Fargo
2456,Midwest,North Dakota,Fargo
2457,Midwest,North Dakota,Fargo
2458,Midwest,North Dakota,Fargo
2459,Midwest,North Dakota,Fargo
2460,Midwest,North Dakota,Fargo
2461,Midwest,North Dakota,Fargo
2462,Midwest,North Dakota,Fargo
2463,Midwest,North Dakota,Fargo
2464,Midwest,North Dakota,Fargo
2465,Midwest,North Dakota,Fargo
2466,Midwest,North Dakota,Fargo
2467,Midwest,North Dakota,Fargo
2468,Midwest,North Dakota,Fargo
2469,Midwest,North Dakota,Fargo
2470,Midwest,North Dakota,Fargo
2471,Midwest,North Dakota,Fargo
2472,Midwest,North Dakota,Fargo
2473,Midwest,North Dakota,Fargo
2474,Midwest,North Dakota,Fargo
2475,Midwest,North Dakota,Fargo
2476,Midwest,North Dakota,Fargo
2477,Midwest,North Dakota,Fargo
2478,Midwest,North Dakota,Fargo
2479,Midwest,North Dakota,Fargo
2480,Midwest,North Dakota,Fargo
2481,Midwest,North Dakota,Fargo
2482,Midwest,North Dakota,Fargo
2483,Midwest,North Dakota,Fargo
2484,Midwest,North Dakota,Fargo
2485,Midwest,North Dakota,Fargo
2486,Midwest,North Dakota,Fargo
2487,Midwest,North Dakota,Fargo
2488,Midwest,North Dakota,Fargo
2489,Midwest,North Dakota,Fargo
2490,Midwest,North Dakota,Fargo
2491,Midwest,North Dakota,Fargo
2492,Midwest,North Dakota,Fargo
2493,Midwest,North Dakota,Fargo
2494,Midwest,North Dakota,Fargo
2495,Midwest,Iowa,Des Moines
2496,Midwest,Iowa,Des Moines
2497,Midwest,Iowa,Des Moines
2498,Midwest,Iowa,Des Moines
2499,Midwest,Iowa,Des Moines
2500,Midwest,Iowa,Des Moines
2501,Midwest,Iowa,Des Moines
2502,Midwest,Iowa,Des Moines
2503,Midwest,Iowa,Des Moines
2504,Midwest,Iowa,Des Moines
2505,Midwest,Iowa,Des Moines
2506,Midwest,Iowa,Des Moines
2507,Midwest,Iowa,Des Moines
2508,Midwest,Iowa,Des Moines
2509,Midwest,Iowa,Des Moines
2510,Midwest,Iowa,Des Moines
2511,Midwest,Iowa,Des Moines
2512,Midwest,Iowa,Des Moines
2513,Midwest,Iowa,Des Moines
2514,Midwest,Iowa,Des Moines
2515,Midwest,Iowa,Des Moines
2516,Midwest,Iowa,Des Moines
2517,Midwest,Iowa,Des Moines
2518,Midwest,Iowa,Des Moines
2519,Midwest,Iowa,Des Moines
2520,Midwest,Iowa,Des Moines
2521,Midwest,Iowa,Des Moines
2522,Midwest,Iowa,Des Moines
2523,Midwest,Iowa,Des Moines
2524,Midwest,Iowa,Des Moines
2525,Midwest,Iowa,Des Moines
2526,Midwest,Iowa,Des Moines
2527,Midwest,Iowa,Des Moines
2528,Midwest,Iowa,Des Moines
2529,Midwest,Iowa,Des Moines
2530,Midwest,Iowa,Des Moines
2531,Midwest,Iowa,Des Moines
2532,Midwest,Iowa,Des Moines
2533,Midwest,Iowa,Des Moines
2534,Midwest,Iowa,Des Moines
2535,Midwest,Iowa,Des Moines
2536,Midwest,Iowa,Des Moines
2537,Midwest,Iowa,Des Moines
2538,Midwest,Iowa,Des Moines
2539,Midwest,Iowa,Des Moines
2540,Midwest,Iowa,Des Moines
2541,Midwest,Iowa,Des Moines
2542,Midwest,Iowa,Des Moines
2543,Midwest,Iowa,Des Moines
2544,Midwest,Iowa,Des Moines
2545,Midwest,Iowa,Des Moines
2546,Midwest,Iowa,Des Moines
2547,Midwest,Iowa,Des Moines
2548,Midwest,Iowa,Des Moines
2549,Midwest,Iowa,Des Moines
2550,Midwest,Iowa,Des Moines
2551,Midwest,Iowa,Des Moines
2552,Midwest,Iowa,Des Moines
2553,Midwest,Iowa,Des Moines
2554,Midwest,Iowa,Des Moines
2555,Midwest,Iowa,Des Moines
2556,Midwest,Iowa,Des Moines
2557,Midwest,Iowa,Des Moines
2558,Midwest,Iowa,Des Moines
2559,Midwest,Iowa,Des Moines
2560,Midwest,Iowa,Des Moines
2561,Midwest,Iowa,Des Moines
2562,Midwest,Iowa,Des Moines
2563,Midwest,Iowa,Des Moines
2564,Midwest,Iowa,Des Moines
2565,Midwest,Iowa,Des Moines
2566,Midwest,Iowa,Des Moines
2567,Midwest,Wisconsin,Milwaukee
2568,Midwest,Wisconsin,Milwaukee
2569,Midwest,Wisconsin,Milwaukee
2570,Midwest,Wisconsin,Milwaukee
2571,Midwest,Wisconsin,Milwaukee
2572,Midwest,Wisconsin,Milwaukee
2573,Midwest,Wisconsin,Milwaukee
2574,Midwest,Wisconsin,Milwaukee
2575,Midwest,Wisconsin,Milwaukee
2576,Midwest,Wisconsin,Milwaukee
2577,Midwest,Wisconsin,Milwaukee
2578,Midwest,Wisconsin,Milwaukee
2579,Midwest,Wisconsin,Milwaukee
2580,Midwest,Wisconsin,Milwaukee
2581,Midwest,Wisconsin,Milwaukee
2582,Midwest,Wisconsin,Milwaukee
2583,Midwest,Wisconsin,Milwaukee
2584,Midwest,Wisconsin,Milwaukee
2585,Midwest,Wisconsin,Milwaukee
2586,Midwest,Wisconsin,Milwaukee
2587,Midwest,Wisconsin,Milwaukee
2588,Midwest,Wisconsin,Milwaukee
2589,Midwest,Wisconsin,Milwaukee
2590,Midwest,Wisconsin,Milwaukee
2591,Midwest,Wisconsin,Milwaukee
2592,Midwest,Wisconsin,Milwaukee
2593,Midwest,Wisconsin,Milwaukee
2594,Midwest,Wisconsin,Milwaukee
2595,Midwest,Wisconsin,Milwaukee
2596,Midwest,Wisconsin,Milwaukee
2597,Midwest,Wisconsin,Milwaukee
2598,Midwest,Wisconsin,Milwaukee
2599,Midwest,Wisconsin,Milwaukee
2600,Midwest,Wisconsin,Milwaukee
2601,Midwest,Wisconsin,Milwaukee
2602,Midwest,Wisconsin,Milwaukee
2603,Midwest,Wisconsin,Milwaukee
2604,Midwest,Wisconsin,Milwaukee
2605,Midwest,Wisconsin,Milwaukee
2606,Midwest,Wisconsin,Milwaukee
2607,Midwest,Wisconsin,Milwaukee
2608,Midwest,Wisconsin,Milwaukee
2609,Midwest,Wisconsin,Milwaukee
2610,Midwest,Wisconsin,Milwaukee
2611,Midwest,Wisconsin,Milwaukee
2612,Midwest,Wisconsin,Milwaukee
2613,Midwest,Wisconsin,Milwaukee
2614,Midwest,Wisconsin,Milwaukee
2615,Midwest,Wisconsin,Milwaukee
2616,Midwest,Wisconsin,Milwaukee
2617,Midwest,Wisconsin,Milwaukee
2618,Midwest,Wisconsin,Milwaukee
2619,Midwest,Wisconsin,Milwaukee
2620,Midwest,Wisconsin,Milwaukee
2621,Midwest,Wisconsin,Milwaukee
2622,Midwest,Wisconsin,Milwaukee
2623,Midwest,Wisconsin,Milwaukee
2624,Midwest,Wisconsin,Milwaukee
2625,Midwest,Wisconsin,Milwaukee
2626,Midwest,Wisconsin,Milwaukee
2627,Midwest,Wisconsin,Milwaukee
2628,Midwest,Wisconsin,Milwaukee
2629,Midwest,Wisconsin,Milwaukee
2630,Midwest,Wisconsin,Milwaukee
2631,Midwest,Wisconsin,Milwaukee
2632,Midwest,Wisconsin,Milwaukee
2633,Midwest,Wisconsin,Milwaukee
2634,Midwest,Wisconsin,Milwaukee
2635,Midwest,Wisconsin,Milwaukee
2636,Midwest,Wisconsin,Milwaukee
2637,Midwest,Wisconsin,Milwaukee
2638,Midwest,Wisconsin,Milwaukee
2639,Midwest,Indiana,Indianapolis
2640,Midwest,Indiana,Indianapolis
2641,Midwest,Indiana,Indianapolis
2642,Midwest,Indiana,Indianapolis
2643,Midwest,Indiana,Indianapolis
2644,Midwest,Indiana,Indianapolis
2645,Midwest,Indiana,Indianapolis
2646,Midwest,Indiana,Indianapolis
2647,Midwest,Indiana,Indianapolis
2648,Midwest,Indiana,Indianapolis
2649,Midwest,Indiana,Indianapolis
2650,Midwest,Indiana,Indianapolis
2651,Midwest,Indiana,Indianapolis
2652,Midwest,Indiana,Indianapolis
2653,Midwest,Indiana,Indianapolis
2654,Midwest,Indiana,Indianapolis
2655,Midwest,Indiana,Indianapolis
2656,Midwest,Indiana,Indianapolis
2657,Midwest,Indiana,Indianapolis
2658,Midwest,Indiana,Indianapolis
2659,Midwest,Indiana,Indianapolis
2660,Midwest,Indiana,Indianapolis
2661,Midwest,Indiana,Indianapolis
2662,Midwest,Indiana,Indianapolis
2663,Midwest,Indiana,Indianapolis
2664,Midwest,Indiana,Indianapolis
2665,Midwest,Indiana,Indianapolis
2666,Midwest,Indiana,Indianapolis
2667,Midwest,Indiana,Indianapolis
2668,Midwest,Indiana,Indianapolis
2669,Midwest,Indiana,Indianapolis
2670,Midwest,Indiana,Indianapolis
2671,Midwest,Indiana,Indianapolis
2672,Midwest,Indiana,Indianapolis
2673,Midwest,Indiana,Indianapolis
2674,Midwest,Indiana,Indianapolis
2675,Midwest,Indiana,Indianapolis
